Key,ShortKey,Source,Row,Module,Field,Role,CN,TH
Stage_7744_Desc,aUVe,g关卡_Stage_A.csv,920,Stage,Desc,,它们在黑暗中扭曲、融合，然后被小心翼翼地保管在造像里。\n这是一次蓄谋已久的重逢。,พวกมันบิดเบี้ยวและหลอมรวมเข้าหากันในความมืด จากนั้นจึงถูกเก็บรักษาไว้อย่างระมัดระวังภายในรูปปั้น\nนี่คือการพบกันอีกครั้งที่ถูกจัดเตรียมมาอย่างยาวนาน
Stage_8146_Name,aVue,g关卡_Stage_A.csv,921,Stage,Name,,深海之遗·间隙Ⅱ,มรดกแห่งห้วงทะเลลึก: รอยแยก II
Stage_8146_Desc,aVud,g关卡_Stage_A.csv,921,Stage,Desc,,来历不明的造像在黑暗中游荡、战栗。\n它们踏着古老的节拍，循着来自远方的笛声起舞。,รูปปั้นปริศนาร่อนเร่และสั่นระริกในความมืด\nพวกมันก้าวตามจังหวะโบราณ พร้อมเต้นรำตามเสียงขลุ่ยที่มาจากแดนไกล
Stage_7666_Name,aUCj,g关卡_Stage_A.csv,922,Stage,Name,,深海之遗·间隙Ⅲ,มรดกแห่งห้วงทะเลลึก: รอยแยก III
Stage_7666_Desc,aUCi,g关卡_Stage_A.csv,922,Stage,Desc,,「门」即将开启，你从中窥见一部分真理。\n不是黑色，也不是白色——真理是彩色的，也是浑浊的。,"""ประตู"" กำลังจะเปิดออก และเจ้าได้แอบมองเห็นส่วนหนึ่งของสัจธรรม\nมันมิใช่สีดำ มิใช่สีขาว—สัจธรรมนั้นเป็นดั่งสีสันอันหลากหลาย และเป็นดั่งความขุ่นมัวที่ผสมผสานกัน"
Stage_7746_Name,aUVl,g关卡_Stage_A.csv,923,Stage,Name,,深海之遗·间隙Ⅳ,มรดกแห่งห้วงทะเลลึก: รอยแยก IV
Stage_7746_Desc,aUVk,g关卡_Stage_A.csv,923,Stage,Desc,,「门」已被开启，幻梦即将清醒。\n嘘……不可注视，不可谛听。,"""ประตู"" ถูกเปิดออกแล้ว ห้วงฝันลวงใกล้ถึงจุดสิ้นสุด\nชู่...อย่าจ้องมอง อย่าเงี่ยหูฟัง"
Stage_7873_Name,aVeo,g关卡_Stage_A.csv,924,Stage,Name,,深海之遗·间隙Ⅴ,มรดกแห่งห้วงทะเลลึก: รอยแยก V
Stage_7873_Desc,aVen,g关卡_Stage_A.csv,924,Stage,Desc,,它们在黑暗中扭曲、融合，然后被小心翼翼地保管在造像里。\n这是一次蓄谋已久的重逢。,พวกมันบิดเบี้ยวและหลอมรวมเข้าหากันในความมืด จากนั้นจึงถูกเก็บรักษาไว้อย่างระมัดระวังภายในรูปปั้น\nนี่คือการพบกันอีกครั้งที่ถูกจัดเตรียมมาอย่างยาวนาน
Stage_8070_Name,aVpN,g关卡_Stage_A.csv,925,Stage,Name,,深海之遗·间隙Ⅵ,มรดกแห่งห้วงทะเลลึก: รอยแยก VI
Stage_8070_Desc,aVpM,g关卡_Stage_A.csv,925,Stage,Desc,,它们在黑暗中扭曲、融合，然后被小心翼翼地保管在造像里。\n这是一次蓄谋已久的重逢。,พวกมันบิดเบี้ยวและหลอมรวมเข้าหากันในความมืด จากนั้นจึงถูกเก็บรักษาไว้อย่างระมัดระวังภายในรูปปั้น\nนี่คือการพบกันอีกครั้งที่ถูกจัดเตรียมมาอย่างยาวนาน
Stage_8203_Name,aVxt,g关卡_Stage_A.csv,926,Stage,Name,,深海之遗·间隙Ⅶ,มรดกแห่งห้วงทะเลลึก: รอยแยก VI
Stage_8203_Desc,aVxs,g关卡_Stage_A.csv,926,Stage,Desc,,来历不明的造像在黑暗中游荡、战栗。\n它们踏着古老的节拍，循着来自远方的笛声起舞。,รูปปั้นปริศนาร่อนเร่และสั่นระริกในความมืด\nพวกมันก้าวตามจังหวะโบราณ พร้อมเต้นรำตามเสียงขลุ่ยที่มาจากแดนไกล
Stage_7935_Name,aVhY,g关卡_Stage_A.csv,927,Stage,Name,,深海之遗·间隙Ⅷ,มรดกแห่งห้วงทะเลลึก: รอยแยก VIII
Stage_7935_Desc,aVhX,g关卡_Stage_A.csv,927,Stage,Desc,,来历不明的造像在黑暗中游荡、战栗。\n它们踏着古老的节拍，循着来自远方的笛声起舞。,รูปปั้นปริศนาร่อนเร่และสั่นระริกในความมืด\nพวกมันก้าวตามจังหวะโบราณ พร้อมเต้นรำตามเสียงขลุ่ยที่มาจากแดนไกล
Stage_7921_Name,aVhi,g关卡_Stage_A.csv,928,Stage,Name,,血肉之沼·间隙Ⅰ,บึงเลือดเนื้อ: รอยแยก I
Stage_7921_Desc,aVhh,g关卡_Stage_A.csv,928,Stage,Desc,,它们在黑暗中扭曲、融合，然后被小心翼翼地保管在造像里。\n这是一次蓄谋已久的重逢。,พวกมันบิดเบี้ยวและหลอมรวมเข้าหากันในความมืด จากนั้นจึงถูกเก็บรักษาไว้อย่างระมัดระวังภายในรูปปั้น\nนี่คือการหวนคืนสู่กันและกันที่ได้ถูกจัดเตรียมไว้อย่างยาวนาน
Stage_7951_Name,aViU,g关卡_Stage_A.csv,929,Stage,Name,,血肉之沼·间隙Ⅱ,บึงเลือดเนื้อ: รอยแยก II
Stage_7951_Desc,aViT,g关卡_Stage_A.csv,929,Stage,Desc,,来历不明的造像在黑暗中游荡、战栗。\n它们踏着古老的节拍，循着来自远方的笛声起舞。,พวกมันบิดเบี้ยวและหลอมรวมเข้าหากันในความมืด จากนั้นจึงถูกเก็บรักษาไว้อย่างระมัดระวังภายในรูปปั้น\nนี่คือการหวนคืนสู่กันและกันที่ได้ถูกจัดเตรียมไว้อย่างยาวนาน
Stage_8168_Name,aVvs,g关卡_Stage_A.csv,930,Stage,Name,,血肉之沼·间隙Ⅲ,บึงเลือดเนื้อ: รอยแยก III
Stage_8168_Desc,aVvr,g关卡_Stage_A.csv,930,Stage,Desc,,「门」即将开启，你从中窥见一部分真理。\n不是黑色，也不是白色——真理是彩色的，也是浑浊的。,"""ประตู"" กำลังจะเปิดออก และเจ้าได้แอบมองเห็นส่วนหนึ่งของสัจธรรม\nมันมิใช่สีดำ มิใช่สีขาว—สัจธรรมนั้นเป็นดั่งสีสันอันหลากหลาย และเป็นดั่งความขุ่นมัวที่ผสมผสานกัน"
Stage_7797_Name,aUYi,g关卡_Stage_A.csv,931,Stage,Name,,血肉之沼·间隙Ⅳ,บึงเลือดเนื้อ: รอยแยก IV
Stage_7797_Desc,aUYh,g关卡_Stage_A.csv,931,Stage,Desc,,「门」已被开启，幻梦即将清醒。\n嘘……不可注视，不可谛听。,"""ประตู"" ถูกเปิดออกแล้ว ห้วงฝันลวงใกล้ถึงจุดสิ้นสุด\nชู่...อย่าจ้องมอง อย่าเงี่ยหูฟัง"
Stage_7981_Name,aVkM,g关卡_Stage_A.csv,932,Stage,Name,,血肉之沼·间隙Ⅴ,บึงเลือดเนื้อ: รอยแยก V
Stage_7981_Desc,aVkL,g关卡_Stage_A.csv,932,Stage,Desc,,它们在黑暗中扭曲、融合，然后被小心翼翼地保管在造像里。\n这是一次蓄谋已久的重逢。,พวกมันบิดเบี้ยวและหลอมรวมเข้าหากันในความมืด จากนั้นจึงถูกเก็บรักษาไว้อย่างระมัดระวังภายในรูปปั้น\nนี่คือการหวนคืนสู่กันและกันที่ได้ถูกจัดเตรียมไว้อย่างยาวนาน
Stage_8033_Name,aVnM,g关卡_Stage_A.csv,933,Stage,Name,,血肉之沼·间隙Ⅵ,บึงเลือดเนื้อ: รอยแยก VI
Stage_8033_Desc,aVnL,g关卡_Stage_A.csv,933,Stage,Desc,,它们在黑暗中扭曲、融合，然后被小心翼翼地保管在造像里。\n这是一次蓄谋已久的重逢。,พวกมันบิดเบี้ยวและหลอมรวมเข้าหากันในความมืด จากนั้นจึงถูกเก็บรักษาไว้อย่างระมัดระวังภายในรูปปั้น\nนี่คือการหวนคืนสู่กันและกันที่ได้ถูกจัดเตรียมไว้อย่างยาวนาน
Stage_7650_Name,aUBn,g关卡_Stage_A.csv,934,Stage,Name,,血肉之沼·间隙Ⅶ,บึงเลือดเนื้อ: รอยแยก VII
Stage_7650_Desc,aUBm,g关卡_Stage_A.csv,934,Stage,Desc,,来历不明的造像在黑暗中游荡、战栗。\n它们踏着古老的节拍，循着来自远方的笛声起舞。,รูปปั้นปริศนาร่อนเร่และสั่นระริกในความมืด\nพวกมันก้าวตามจังหวะโบราณ พร้อมเต้นรำตามเสียงขลุ่ยที่มาจากแดนไกล
Stage_7879_Name,aVeM,g关卡_Stage_A.csv,935,Stage,Name,,血肉之沼·间隙Ⅷ,บึงเลือดเนื้อ: รอยแยก VIII
Stage_7879_Desc,aVeL,g关卡_Stage_A.csv,935,Stage,Desc,,来历不明的造像在黑暗中游荡、战栗。\n它们踏着古老的节拍，循着来自远方的笛声起舞。,รูปปั้นปริศนาร่อนเร่และสั่นระริกในความมืด\nพวกมันก้าวตามจังหวะโบราณ พร้อมเต้นรำตามเสียงขลุ่ยที่มาจากแดนไกล
