Key,ShortKey,Source,Row,Module,Field,Role,CN,EN
AvgDialog_18912_Content_19,afAh,avg章1新_AvgDialog_C_M.csv,1047,AvgDialog,Content,,"艾继丝轻轻地、轻轻地搭上了你的手掌。
她的指尖冰冷如石头，这个瞬间却像是钟楼外金黄的落日般温暖。","Gently, Aigis places her hand on yours.\nHer fingertips are cold as stone, yet in that moment, they feel as warm as the golden sunset outside."
AvgDialog_18912_Content_42,afAH,avg章1新_AvgDialog_C_M.csv,1070,AvgDialog,Content,艾继丝2,"如果我像他一样聪明，像詹金一样勇敢，大概早就查清真相了吧。
但我不是什么魔女，我只是一个胆小鬼，一个怪物。","If I were as smart as him and as brave as Jenkin, I would have uncovered the truth.\nBut I'm no witch; I'm just a coward, a monster."
AvgDialog_18898_Content_10,afoB,avg章1新_AvgDialog_C_M.csv,1103,AvgDialog,Content,,"资助人罗杰斯不知所踪，济贫院后续生计难以为继。
最终，德克斯特勋爵慷慨解囊，派人接管了济贫院的运营工作。","Rogers the sponsor vanished, leaving the workhouse's future uncertain.\nIn time, Lord Dexter generously provided funding and arranged the workhouse's takeover."
AvgDialog_18898_Content_18,afoJ,avg章1新_AvgDialog_C_M.csv,1111,AvgDialog,Content,,"有些人离开，有些人消失，有些人的噩梦结束，有些人的病情未缓。
但生活还在继续，丝毫不留给人喘息的余地。","Some left, some disappeared. Some nightmares ended, some conditions persisted.\nBut life goes on, giving no break."
AvgDialog_18898_Content_38,afpf,avg章1新_AvgDialog_C_M.csv,1131,AvgDialog,Content,,"詹金接住了一截缎带，你拾到了一片糖纸，而已然陷入癫狂的莎拉……
循着本能，触摸到了女孩的灵魂。","Jenkin caught a ribbon, you picked up a candy wrapper, and the already insane Sarah...\nFollowing instinct, she touched what remained of the girl's soul."
AvgDialog_18898_Content_41,afpj,avg章1新_AvgDialog_C_M.csv,1134,AvgDialog,Content,拉蒙娜,"……唤醒初期的唤醒体，生前的记忆会发生混乱。
有些完全失忆，有些只记得情绪深刻的瞬间，要随着时间慢慢恢复。","...Initial Awakening phases induce memory fragmentation.\nSome experience complete amnesia, others retain only emotionally charged fragments requiring reconstruction."
AvgDialog_18898_Content_42,afpk,avg章1新_AvgDialog_C_M.csv,1135,AvgDialog,Content,拉蒙娜,"何况艾继丝本就是被改造的，银芯结构并不稳定。
即使我们成功完成唤醒，她可能也认不出詹金来……","Aigis was modified, and her Silver Core structure is unstable.\nEven if we succeed in Awakening her, she might not recognize Jenkin..."
AvgDialog_18898_Content_55,afpy,avg章1新_AvgDialog_C_M.csv,1148,AvgDialog,Content,拉蒙娜,"我们要去拯救，去改变。
但，即使最终什么也没能实现……","We must do something. Save people. Bring change.\nBut, even if nothing is achieved in the end..."
AvgDialog_18893_Content_27,afmv,avg章1新_AvgDialog_C_M.csv,1176,AvgDialog,Content,,她将报纸展开，指向一篇题为《立体的画作》的本地奇闻。,"She quickly smooths one out, pointing to a local oddity: ""Three-Dimensional Paintings""."
AvgDialog_18893_Content_35,afmE,avg章1新_AvgDialog_C_M.csv,1184,AvgDialog,Content,拉蒙娜,考虑到对方可能很危险，我更希望你愿意在这里等我们的消息。不过——你一定有别的想法吧。,"Since he's probably highly dangerous, I'm going to have to ask that you stay behind while we resolve the issue. Though, I'm sure you have other ideas."
AvgDialog_18893_Content_49,afmT,avg章1新_AvgDialog_C_M.csv,1198,AvgDialog,Content,警探1,"这不行，先生，上头的命令很明确，要我们陪同你进行调查。
再说了，罗杰斯也是我们的嫌疑人，可不能让你一个人辛苦。","This won't do, sir. The orders are clear: we must accompany you in the investigation.\nBesides, Rogers is also our suspect; we can't let you handle it alone."
AvgDialog_18893_Content_55,afna,avg章1新_AvgDialog_C_M.csv,1204,AvgDialog,Content,艾瑞卡,"任务地点抵达确认，调查目标确认。
愿银钥指引前路。","Location confirmed, investigation target identified.\nMay the Silver Key light your path."
Item_9556_Desc,aFQH,d道具_Item_A.csv,12,Item,Desc,,经验达到一定值时，守密人等级提升。可在调查关卡、幕间演习等玩法中消耗灵啡肽获得。,"When EXP reaches certain thresholds, Keeper Level increases. Menophin can be consumed in Event Investigations or Interlude stages to gain EXP."
Item_9916_Desc,aGqT,d道具_Item_A.csv,13,Item,Desc,,由弥萨格大学创始人研究出的，能够提升唤醒体能力的制剂。\n由银芯与秘药调配而成，呈现出一种特殊的颜色。,"Formulated by the founder of Mythag University, this preparation can be used to enhance the abilities of Awakeners.\nComposed of Silver and secret elixirs, it exhibits a peculiar hue."
Item_9615_Desc,aFVb,d道具_Item_A.csv,17,Item,Desc,,它沉淀未知。\n根源浮沫脱水后的沉淀物。仔细保管，这可是弥萨格商店的硬通货。,Its composition is unknown.\nDessicated sediment from the froth of the Black Pool.\nHandle with care. Highly sought-after in the Mythag Store.
Item_118305_Desc,bJxb,d道具_Item_A.csv,21,Item,Desc,,深潜经验达到一定值时，深潜等级提升。可在幻梦深潜中获得。,"Deep Dive Level increases upon reaching a certain amount of Deep Dive EXP, obtainable in Phantasmal Dive."
Item_9542_Desc,aFPH,d道具_Item_A.csv,22,Item,Desc,,被灾厄打磨的奇迹。\n通过每周试炼获得的稀有融蚀结晶，通体散发月光般的光泽。用以在交换商店中兑换物资。,"Miracles polished by Cataclysms.\nA rare Dissolution crystal obtained from Weekly Trial, glowing with a moonlight-like luster.\nOften used as currency in the Mythag Store."
Item_20482_Desc,aCRT,d道具_Item_A.csv,23,Item,Desc,,金闪闪的徽章，上面篆刻象征雷欧王国的蔷薇。在地下市场能卖个不错的好价钱。\n用以表彰在调查行动中取得优异成绩的守密人，用以在交换商店中兑换物资。,A shiny gold badge engraved with the Rose of the Kingdom of Leo. It can be sold for a good price on the black market.\nAwarded to Keepers who achieve outstanding results in investigation operations; a familiar currency in the Mythag Store.
Item_20481_Desc,aCRP,d道具_Item_A.csv,24,Item,Desc,,扑通，扑通。\n散落在无光之境中的小小心脏，是「祂们」最爱的食物。\n用以交换命轮和无垢之芯等物资。,"Thump, thump.\nThe small hearts scattered in the Lightless Realm are ""Their"" favorite food.\nAn unusual but valuable currency in the Mythag Store."
Item_9719_Desc,aGcP,d道具_Item_A.csv,32,Item,Desc,,无瑕的银芯结晶。\n提纯银芯后获得，可链接高位存在的意志。,A flawless Silver crystal.\nRefined Silver. Aids in the process of linking to the will of higher beings.
Item_9802_Desc,aGjb,d道具_Item_A.csv,33,Item,Desc,,流光溢彩的银芯结晶。\n反复提纯银芯后获得，可链接高位存在的意志。,A shining Silver crystal.\nPurified Silver. Aids in the process of linking to the will of higher beings.
Item_10064_Desc,aCNn,d道具_Item_A.csv,36,Item,Desc,,由弥萨格大学创始人研究出的，能够提升唤醒体能力的制剂。\n由银芯与秘药调配而成，呈现出一种奇异的色泽。\n可以为唤醒体提供500经验值。,"Formulated by the founder of Mythag University, this preparation can be used to enhance the abilities of Awakeners.\nComposed of Silver and secret elixirs, it exhibits a peculiar hue.\nProvides 500 EXP to an Awakener."
Item_9834_Desc,aGkX,d道具_Item_A.csv,37,Item,Desc,,由弥萨格大学创始人研究出的，能够提升唤醒体能力的制剂。由银芯与秘药调配而成，呈现出一种奇异的色泽。\n可以为唤醒体提供2000经验值。,"Formulated by the founder of Mythag University, this preparation can be used to enhance the abilities of Awakeners.\nComposed of Silver and secret elixirs, it exhibits a peculiar hue.\nProvides 2000 EXP to an Awakener."
Item_9762_Desc,aGfX,d道具_Item_A.csv,38,Item,Desc,,由弥萨格大学创始人研究出的，能够提升唤醒体能力的制剂。由银芯与秘药调配而成，呈现出一种奇异的色泽。\n可以为唤醒体提供10000经验值。,"Formulated by the founder of Mythag University, this preparation can be used to enhance the abilities of Awakeners.\nComposed of Silver and secret elixirs, it exhibits a peculiar hue.\nProvides 10,000 EXP to an Awakener."
Item_10030_Desc,aCLb,d道具_Item_A.csv,39,Item,Desc,,是的，万物皆可淬制。\n你的本能、你的理智，甚至你的心……\n到头来你会发现，你和他们其实也没什么不同。\n用以升格深海界域唤醒体的材料。,"Yes, anything can be distilled.\nYour instincts, your reason, even your spirit...\nIn the end, you'll find that you're no different from them.\nA material used in the Edification of Aequor Awakeners."
Item_9758_Desc,aGfH,d道具_Item_A.csv,40,Item,Desc,,是的，万物皆可淬制。\n你的本能、你的理智，甚至你的心……\n到头来你会发现，你和他们其实也没什么不同。\n用以升格深海界域唤醒体的材料。,"Yes, anything can be distilled.\nYour instincts, your reason, even your spirit...\nIn the end, you'll find that you're no different from them.\nA material used in the Edification of Aequor Awakeners."
Item_9971_Desc,aGuL,d道具_Item_A.csv,41,Item,Desc,,是的，万物皆可淬制。\n你的本能、你的理智，甚至你的心……\n到头来你会发现，你和他们其实也没什么不同。\n用以升格深海界域唤醒体的材料。,"Yes, anything can be distilled.\nYour instincts, your reason, even your spirit...\nIn the end, you'll find that you're no different from them.\nA material used in the Edification of Aequor Awakeners."
Item_9755_Desc,aGfv,d道具_Item_A.csv,42,Item,Desc,,为了人类存续。\n被保存在画框里的记忆。用以升格血肉界域唤醒体的材料。,For the conservation and longevity of humanity.\nMemories preserved within a frame.\nA material used in the Edification of Caro Awakeners.
Item_9740_Desc,aGer,d道具_Item_A.csv,43,Item,Desc,,为了人类存续。\n被保存在画框里的情感。用以升格血肉界域唤醒体的材料。,For the conservation and longevity of humanity.\nEmotions preserved within a frame.\nA material used in the Edification of Caro Awakeners.
Item_9925_Desc,aGrD,d道具_Item_A.csv,44,Item,Desc,,为了人类存续。\n被保存在画框里的意识。用以升格血肉界域唤醒体的材料。,For the conservation and longevity of humanity.\nSentience preserved within a frame.\nA material used in the Edification of Caro Awakeners.
Item_10044_Desc,aCMb,d道具_Item_A.csv,45,Item,Desc,,给予我们未可知晓的认知。\n源自菲林诗社的特殊胶片，能转写人的认知。\n用以升格超维界域唤醒体的材料。,"Bestow upon us cognition yet unknown.\nA special film from the Feilin Poetry Society, suitable for the transcription of human cognition.\nA material used in the Edification of Ultra Awakeners."
Item_9904_Desc,aGqb,d道具_Item_A.csv,46,Item,Desc,,给予我们未可知晓的精神。\n源自菲林诗社的特殊胶片，能转写人的精神。\n用以升格超维界域唤醒体的材料。,"Bestow upon us an unfathomable spirit.\nA special film from the Feilin Poetry Society, suitable for the transcription of the human psyche.\nA material used in the Edification of Ultra Awakeners."
Item_9768_Desc,aGgv,d道具_Item_A.csv,47,Item,Desc,,给予我们未可知晓的灵知。\n源自菲林诗社的特殊胶片，能转写人的灵知。\n用以升格超维界域唤醒体的材料。,"Bestow upon us the unknowable Gnosis.\nA special film from the Feilin Poetry Society, suitable for the transcription of a human Gnosis.\nA material used in the Edification of Ultra Awakeners."
Item_9940_Desc,aGsv,d道具_Item_A.csv,48,Item,Desc,,历史会重演，宇宙可能除外。\n记载了神秘文字的残页，用以升格混沌界域唤醒体的材料。,"History repeats itself, but perhaps the universe does not.\nPages inscribed with mysterious text.\nA material used in the Edification of Chaos Awakeners."
Item_9793_Desc,aGir,d道具_Item_A.csv,49,Item,Desc,,历史会重演，宇宙可能除外。\n记载了神秘文字的文书，用以升格混沌界域唤醒体的材料。,"History repeats itself, but perhaps the universe does not.\nDocuments inscribed with mysterious text.\nA material used in the Edification of Chaos Awakeners."
Item_9799_Desc,aGiP,d道具_Item_A.csv,50,Item,Desc,,历史会重演，宇宙可能除外。\n记载了神秘文字的秘篇，用以升格混沌界域唤醒体的材料。,"History repeats itself, but perhaps the universe does not.\nScrolls inscribed with mysterious text.\nA material used in the Edification of Chaos Awakeners."
Item_9825_Desc,aGkv,d道具_Item_A.csv,51,Item,Desc,,它并非工艺品，而是蝴蝶撞上炼金术师后的悲惨结局。\n平凡的水晶蝴蝶。用于提升混沌界域唤醒体的技能等级。,"Not a product of craftsmanship, but the tragic end of a butterfly encountering an alchemist.\nA simple crystalline butterfly.\nA material used for enhancing the abilities of Chaos Awakeners."
Item_9621_Desc,aFVv,d道具_Item_A.csv,52,Item,Desc,,翅膀只负责提供美丽，价值五片什。\n闪耀的水晶蝴蝶。身体大部分已被结晶化。\n用于提升混沌界域唤醒体的技能等级。,Its wings now have no purpose aside from jewelry. They'll likely sell for five... of something.\nA shining crystal butterfly. Most of its body has been mineralized.\nA material used for enhancing the abilities of Chaos Awakeners.
Item_9769_Desc,aGgz,d道具_Item_A.csv,53,Item,Desc,,扇动的翅膀有助于产生龙卷风，或是花粉过敏。\n成群的水晶蝴蝶。用于提升混沌界域唤醒体的技能等级。,The flapping of wings can begin chain reactions that could end in inconveniences like tornadoes or calamities like pollen allergies.\nSwarms of crystal butterflies.\nA material used for enhancing the abilities of Chaos Awakeners.
Item_9771_Desc,aGgH,d道具_Item_A.csv,54,Item,Desc,,花语：离我远点。\n低茎海百合的化石。用于提升深海界域唤醒体的技能等级。,Flower Language: Stay away.\nThe fossil of a low-stem sea lily.\nA material used for enhancing the abilities of Aequor Awakeners.
Item_10117_Desc,aCRn,d道具_Item_A.csv,55,Item,Desc,,数亿年前，它们在温暖的海洋中称霸一方。\n高茎海百合的化石。用于提升深海界域唤醒体的技能等级。,Dominant in warm oceans millions of years ago.\nThe fossil of a high-stemmed crinoid.\nA material used for enhancing the abilities of Aequor Awakeners.
