RelicConfig_13827_Desc,aJlC,z造物_RelicConfig_A.csv,137,RelicConfig,Desc,,拾取后获得 75 黑印。选择 1 个造物，使其变化为 1 个随机诅咒造物。,入手後、75黒章を獲得する。遺物を1つ選択し、ランダムな呪われた遺物に変化させる。
RelicConfig_13827_Name,aJlD,z造物_RelicConfig_A.csv,137,RelicConfig,Name,,<RedQuality:诅咒石碑>,<RedQuality:呪いの石碑>
RelicConfig_13827_StoryDesc,aJlE,z造物_RelicConfig_A.csv,137,RelicConfig,StoryDesc,,抚摸时听见了深海的呼唤。,触れた瞬間、深海の呼び声が聞こえた。
RelicConfig_13865_BattleDesc,aJop,z造物_RelicConfig_A.csv,138,RelicConfig,BattleDesc,,每回合第一次打出指令卡后，将对应唤醒体的一张「防御」置入手中并附加<NothingnessIconKeywords:虚无>和<DepleteIconKeywords:消耗>。,毎ターン初めて指令カードを使用した後、対応する覚醒体の「防御」を手札に追加し、<NothingnessIconKeywords:虚無>と<DepleteIconKeywords:消耗>を付与する。
RelicConfig_13865_Desc,aJoq,z造物_RelicConfig_A.csv,138,RelicConfig,Desc,,每回合第一次打出指令卡后，将对应唤醒体的一张「防御」置入手中并附加<NothingnessIconKeywords:虚无>和<DepleteIconKeywords:消耗>。,毎ターン初めて指令カードを使用した後、対応する覚醒体の「防御」を手札に追加し、<NothingnessIconKeywords:虚無>と<DepleteIconKeywords:消耗>を付与する。
RelicConfig_13865_Name,aJor,z造物_RelicConfig_A.csv,138,RelicConfig,Name,,<WhiteQuality:寂静序曲>,<WhiteQuality:静寂の序曲>
RelicConfig_13865_StoryDesc,aJos,z造物_RelicConfig_A.csv,138,RelicConfig,StoryDesc,,著名小提琴家埃里克·艾克施坦因的提琴。\n如今，它已不可再奏响。,著名なバイオリニスト、エリック・エックシュタインのバイオリン。\n今や、二度と奏でられることはない。
RelicConfig_13902_BattleDesc,aJqZ,z造物_RelicConfig_A.csv,139,RelicConfig,BattleDesc,,回合开始后，获得[Arg2] 点护盾。回合结束后，对随机敌人造成等同于当前护盾值  [Arg1]% 的伤害，首领战伤害效果翻倍。,ターン開始時、[Arg2]点のシールドを獲得する。ターン終了後、ランダムな敵にシールドの[Arg1]%に等しいダメージを与える。ボス戦ではダメージが2倍になる。
RelicConfig_13902_Desc,aJra,z造物_RelicConfig_A.csv,139,RelicConfig,Desc,,回合开始后，获得[Arg2] 点护盾。回合结束后，对随机敌人造成等同于当前护盾值  [Arg1]% 的伤害，首领战伤害效果翻倍。,ターン開始時、[Arg2]点のシールドを獲得する。ターン終了後、ランダムな敵にシールドの[Arg1]%に等しいダメージを与える。ボス戦ではダメージが2倍になる。
RelicConfig_13902_Name,aJrb,z造物_RelicConfig_A.csv,139,RelicConfig,Name,,<WhiteQuality:黄金向导>,<WhiteQuality:黄金ガイド>
RelicConfig_13902_StoryDesc,aJrc,z造物_RelicConfig_A.csv,139,RelicConfig,StoryDesc,,迷失方向的时候打开它吧，但要小心——它的日冕不可见到日光。,道に迷った時は、これを開くといい。だが気をつけて——その光冠を日光に晒してはならない。
RelicConfig_13893_BattleDesc,aJqp,z造物_RelicConfig_A.csv,140,RelicConfig,BattleDesc,,每第 4 次获得护盾值时，回复等同于该次护盾值 50%的生命。,シールドを4回獲得するたび、シールドの50%に等しいライフを回復する。
RelicConfig_13893_Desc,aJqq,z造物_RelicConfig_A.csv,140,RelicConfig,Desc,,每第 4 次获得护盾值时，回复等同于该次护盾值 50%的生命。,シールドを4回獲得するたび、シールドの50%に等しいライフを回復する。
RelicConfig_13893_Name,aJqr,z造物_RelicConfig_A.csv,140,RelicConfig,Name,,<WhiteQuality:水手哨>,<WhiteQuality: 水夫の笛>
RelicConfig_13893_StoryDesc,aJqs,z造物_RelicConfig_A.csv,140,RelicConfig,StoryDesc,,除开美人鱼，哨声还能吹来飓风、臭皮靴和一百天没洗澡的老水手。,人魚の他に、この笛の音は、ハリケーンや臭い長靴、百日間風呂に入っていない老いた水夫も呼び寄せる。
RelicConfig_13888_BattleDesc,aJpV,z造物_RelicConfig_A.csv,141,RelicConfig,BattleDesc,,战斗开始时获得 [Arg1] 点护盾。在本场战斗内打出 7 次「防御」后，立刻获得 [Arg2] 点护盾。在本场战斗内打出 21 次「防御」后，获得 1 层临时屏障。,戦闘開始時、 [Arg1]点のシールドを獲得する。この戦闘中に7回「防御」を使用すると、即座に [Arg2]点のシールドを獲得し、21回「防御」を使用すると、1回のバリアを獲得する。
RelicConfig_13888_Desc,aJpW,z造物_RelicConfig_A.csv,141,RelicConfig,Desc,,战斗开始时获得 [Arg1] 点护盾。在本场战斗内打出 7 次「防御」后，立刻获得 [Arg2] 点护盾。在本场战斗内打出 21 次「防御」后，获得 1 层临时屏障。,戦闘開始時、 [Arg1]点のシールドを獲得する。この戦闘中に7回「防御」を使用すると、即座に [Arg2]点のシールドを獲得し、21回「防御」を使用すると、1回のバリアを獲得する。
RelicConfig_13888_Name,aJpX,z造物_RelicConfig_A.csv,141,RelicConfig,Name,,<WhiteQuality:普特尼晨报>,<WhiteQuality:パットニー朝刊>
RelicConfig_13888_StoryDesc,aJpY,z造物_RelicConfig_A.csv,141,RelicConfig,StoryDesc,,您最贴心的马桶伴侣。,あなたの最も心強いトイレの相棒。
RelicConfig_13855_BattleDesc,aJnB,z造物_RelicConfig_A.csv,142,RelicConfig,BattleDesc,,回合开始和每回合回复生命时获得 [Arg1] 点<RetaliateIconKeywords:反击>，每回合最多获得 3 次反击。达到上限时，对所有敌人造成 1 次 100%<RetaliateIconKeywords:反击>真实伤害。,ターン開始時とライフ回復時に[Arg1]点の<RetaliateIconKeywords:反撃>を獲得する。毎ターン最大3回まで反撃を獲得する。上限に達すると、すべての敵に <RetaliateIconKeywords:反撃>の100%分の固定ダメージを1回与える。
RelicConfig_13855_Desc,aJnC,z造物_RelicConfig_A.csv,142,RelicConfig,Desc,,回合开始和每回合回复生命时获得 [Arg1] 点<RetaliateIconKeywords:反击>，每回合最多获得 3 次反击。达到上限时，对所有敌人造成 1 次 100%<RetaliateIconKeywords:反击>真实伤害。,ターン開始時とライフ回復時に[Arg1]点の<RetaliateIconKeywords:反撃>を獲得する。毎ターン最大3回まで反撃を獲得する。上限に達すると、すべての敵に <RetaliateIconKeywords:反撃>の100%分の固定ダメージを1回与える。
RelicConfig_13855_Name,aJnD,z造物_RelicConfig_A.csv,142,RelicConfig,Name,,<OrangeQuality:小八音盒>,<OrangeQuality:小さなオルゴール>
RelicConfig_13855_StoryDesc,aJnE,z造物_RelicConfig_A.csv,142,RelicConfig,StoryDesc,,德克斯特的宅邸中有许多藏品，在被摔坏前，小八音盒曾是德克斯特小小姐最喜欢的玩具。\n时光荏苒，当德克斯特小姐再次找到她时，她齿轮松弛、音乐变调，却仍未停止旋转。,デクスター邸の数あるコレクションの中でも、この小さなオルゴールは、デクスター家の幼いお嬢様のお気に入りの玩具だった。\n時は流れ、彼女が再びそれを見つけた時、歯車は緩み、音色も狂っていたが、それでもなお回転を続けていた。
RelicConfig_13939_BattleDesc,aJtN,z造物_RelicConfig_A.csv,143,RelicConfig,BattleDesc,,第 3 回合开始时，本场战斗暴击率 +15%，将 1 张<DerivativeCardKeywords_39:「过往回声」>加入手中。,第3ターン開始時、この戦闘でのクリティカル率+15%、<DerivativeCardKeywords_39:「過去の響き」>を1枚手札に追加する。
RelicConfig_13939_Desc,aJtO,z造物_RelicConfig_A.csv,143,RelicConfig,Desc,,第 3 回合开始时，本场战斗暴击率 +15%，将 1 张<DerivativeCardKeywords_39:「过往回声」>加入手中。,第3ターン開始時、この戦闘でのクリティカル率+15%、<DerivativeCardKeywords_39:「過去の響き」>を1枚手札に追加する。
RelicConfig_13939_Name,aJtP,z造物_RelicConfig_A.csv,143,RelicConfig,Name,,<OrangeQuality:过往的贡物>,<OrangeQuality:古の供物>
RelicConfig_13939_StoryDesc,aJtQ,z造物_RelicConfig_A.csv,143,RelicConfig,StoryDesc,,曾被进献之物。,かつての供物。
RelicConfig_13862_BattleDesc,aJod,z造物_RelicConfig_A.csv,144,RelicConfig,BattleDesc,,拾取后永久失去 [Arg1] <PowerIconKeywords:力量>。每当造成伤害时，回复 [Arg2] 点生命，每回合最多触发 6 次。,入手後、永久に[Arg1]点の<PowerIconKeywords:力>を失う。ダメージを与えるたび、ライフを[Arg2]回復し、毎ターン最大6回まで発動する。
RelicConfig_13862_Desc,aJoe,z造物_RelicConfig_A.csv,144,RelicConfig,Desc,,拾取后永久失去 [Arg1] <PowerIconKeywords:力量> 。每当造成伤害时，回复 [Arg2] 点生命，每回合最多触发 6 次。,入手後、永久的に[Arg1]点の<PowerIconKeywords:力>を失う。ダメージを与えるたび、ライフを[Arg2]回復し、毎ターン最大6回まで発動する。
RelicConfig_13862_Name,aJof,z造物_RelicConfig_A.csv,144,RelicConfig,Name,,<RedQuality:七鳃鳗之吻>,<RedQuality:ヤツメウナギのキス>
RelicConfig_13862_StoryDesc,aJog,z造物_RelicConfig_A.csv,144,RelicConfig,StoryDesc,,想要一个深深的吻吗？要你命的那种。,深いキスが欲しいですか？命を奪うような。
RelicConfig_13917_BattleDesc,aJsd,z造物_RelicConfig_A.csv,145,RelicConfig,BattleDesc,,若敌人的意图为攻击，造成伤害后使其 <PowerIconKeywords:力量>临时降低 [Arg1] 点，否则附加等同于 25% 伤害的<BleedingIconKeywords:出血>，每回合最多触发 6 次。,敵の行動予測が攻撃の場合、ダメージを与えた後、[Arg1]点の<PowerIconKeywords:力>を一時的に減少させる。そうでない場合、ダメージの25%に等しい<BleedingIconKeywords:出血>を付与し、毎ターン最大6回まで発動する。
RelicConfig_13917_Desc,aJse,z造物_RelicConfig_A.csv,145,RelicConfig,Desc,,若敌人的意图为攻击，造成伤害后使其 <PowerIconKeywords:力量>临时降低 [Arg1] 点，否则附加等同于 25% 伤害的<BleedingIconKeywords:出血>，每回合最多触发 6 次。,敵の行動予測が攻撃の場合、ダメージを与えた後、[Arg1]点の<PowerIconKeywords:力>を一時的に減少させる。そうでない場合、ダメージの25%に等しい<BleedingIconKeywords:出血>を付与し、毎ターン最大6回まで発動する。
RelicConfig_13917_Name,aJsf,z造物_RelicConfig_A.csv,145,RelicConfig,Name,,<WhiteQuality:异形之心>,<WhiteQuality:異形の心>
RelicConfig_13917_StoryDesc,aJsg,z造物_RelicConfig_A.csv,145,RelicConfig,StoryDesc,,两颗相依相偎的「心脏」。,寄り添い合う二つの「心臓」。
RelicConfig_13881_BattleDesc,aJpt,z造物_RelicConfig_A.csv,146,RelicConfig,BattleDesc,,奇数回合开始时，获得 [Arg1] 点临时<PowerIconKeywords:力量>。偶数回合开始时，获得 [Arg2] 点临时<AlertIconKeywords:戒备>。,奇数ターン開始時、[Arg1]点の一時的な<PowerIconKeywords:力>を獲得する。偶数ターン開始時、[Arg2]点の一時的な<AlertIconKeywords:警戒>を獲得する。
RelicConfig_13881_Desc,aJpu,z造物_RelicConfig_A.csv,146,RelicConfig,Desc,,奇数回合开始时，获得 [Arg1] 点临时<PowerIconKeywords:力量>。偶数回合开始时，获得 [Arg2] 点临时<AlertIconKeywords:戒备>。,奇数ターン開始時、[Arg1]点の一時的な<PowerIconKeywords:力>を獲得する。偶数ターン開始時、[Arg2]点の一時的な<AlertIconKeywords:警戒>を獲得する。
RelicConfig_13881_Name,aJpv,z造物_RelicConfig_A.csv,146,RelicConfig,Name,,<WhiteQuality:双生人偶>,<WhiteQuality:双子の人形>
RelicConfig_13881_StoryDesc,aJpw,z造物_RelicConfig_A.csv,146,RelicConfig,StoryDesc,,双生是旧时代的礼物，是留给未来的寓言。,双子は、旧き時代からの贈り物であり、未来へ託された寓話である。
RelicConfig_13882_BattleDesc,aJpx,z造物_RelicConfig_A.csv,147,RelicConfig,BattleDesc,,每回合打出第一张指令卡的对应唤醒体，在回合结束时获得 20 狂气，若同时拥有造物「奉献精神」，使其他唤醒体也获得 5 狂气。,毎ターン最初に指令カードを使用した覚醒体は、ターン終了時に20狂気を獲得する。遺物「献身の心」を同時に所持している場合、他の覚醒体も5狂気を獲得する。
RelicConfig_13882_Desc,aJpy,z造物_RelicConfig_A.csv,147,RelicConfig,Desc,,每回合打出第一张指令卡的对应唤醒体，在回合结束时获得 20 狂气，若同时拥有造物「奉献精神」，使其他唤醒体也获得 5 狂气。,毎ターン最初に指令カードを使用した覚醒体は、ターン終了時に20狂気を獲得する。遺物「献身の心」を同時に所持している場合、他の覚醒体も5狂気を獲得する。
RelicConfig_13882_Name,aJpz,z造物_RelicConfig_A.csv,147,RelicConfig,Name,,<WhiteQuality:母亲造像>,<WhiteQuality:母の偶像>
RelicConfig_13882_StoryDesc,aJpA,z造物_RelicConfig_A.csv,147,RelicConfig,StoryDesc,,「给你，什么都可以给你，求求你，放过他。」,「あなたにあげる、何でもあげるから、お願い、あの子を見逃して」
RelicConfig_13911_BattleDesc,aJrF,z造物_RelicConfig_A.csv,148,RelicConfig,BattleDesc,,每回合打出最后一张指令卡的对应唤醒体，在回合结束时获得 20 狂气，若同时拥有造物「母亲造像」，使其他唤醒体也获得 5 狂气。,毎ターン最後に指令カードを使用した覚醒体は、ターン終了時に20狂気を獲得する。遺物「母の偶像」を同時に所持している場合、他の覚醒体も5狂気を獲得する。
RelicConfig_13911_Desc,aJrG,z造物_RelicConfig_A.csv,148,RelicConfig,Desc,,每回合打出最后一张指令卡的对应唤醒体，在回合结束时获得 20 狂气，若同时拥有造物「母亲造像」，使其他唤醒体也获得 5 狂气。,毎ターン最後に指令カードを使用した覚醒体は、ターン終了時に20狂気を獲得する。遺物「母の偶像」を同時に所持している場合、他の覚醒体も5狂気を獲得する。
RelicConfig_13911_Name,aJrH,z造物_RelicConfig_A.csv,148,RelicConfig,Name,,<WhiteQuality:奉献精神>,<WhiteQuality:献身の心>
RelicConfig_13911_StoryDesc,aJrI,z造物_RelicConfig_A.csv,148,RelicConfig,StoryDesc,,「给你，什么都可以给你，求求你，饶过我。」,「あなたにあげる、何でもあげるから、お願い、私を見逃して」
RelicConfig_13879_BattleDesc,aJpl,z造物_RelicConfig_A.csv,149,RelicConfig,BattleDesc,,每释放 5 次狂气爆发后，使释放狂气爆发的唤醒体获得 100 狂气。,「狂気解放」を5回発動するたび、「狂気解放」を発動した覚醒体は100狂気を獲得する。
RelicConfig_13879_Desc,aJpm,z造物_RelicConfig_A.csv,149,RelicConfig,Desc,,每释放 5 次狂气爆发后，使释放狂气爆发的唤醒体获得 100 狂气。,「狂気解放」を5回発動するたび、「狂気解放」を発動した覚醒体は100狂気を獲得する。
RelicConfig_13879_Name,aJpn,z造物_RelicConfig_A.csv,149,RelicConfig,Name,,<OrangeQuality:小小襁褓>,<OrangeQuality:小さなおくるみ>
RelicConfig_13879_StoryDesc,aJpo,z造物_RelicConfig_A.csv,149,RelicConfig,StoryDesc,,承载着希望、祝福与爱。,希望と祝福、そして愛に満ちている。
RelicConfig_13928_BattleDesc,aJsV,z造物_RelicConfig_A.csv,150,RelicConfig,BattleDesc,,暴击率提高 15%。每打出 1 张牌，临时暴击率提高 5%。,クリティカル率が15%増加する。カードを1枚使用するたび、一時的なクリティカル率が5%増加する。
